4.949055276	0.8047685027
4.960164267	0.9034140706
4.971273257	1.141517639
4.982382248	1.112913966
4.993491238	1.734485626
5.004600229	0.7464725375
5.015709219	1.697516322
5.02681821	0.5483772755
5.0379272	1.177722096
5.049036191	0.7658439875
5.060145181	1.583595514
5.071254172	1.35086751
5.082363163	0.973896265
5.093472153	0.902089715
5.104581144	0.6150693297
5.115690134	2.104954004
5.126799125	2.26487565
5.137908115	3.571570158
5.149017106	3.165256262
5.160126096	4.155137539
5.171235087	3.81128335
5.182344077	4.271420956
5.193453068	4.154985905
5.204562058	4.401089668
5.215671049	4.018774509
5.226780039	3.043634415
5.23788903	3.409931183
5.24899802	2.870532036
5.260107011	3.498870611
5.271216001	3.273176432
5.282324992	3.451482058
5.293433982	3.722397566
5.304542973	4.379212379
5.315651963	5.069942474
5.326760954	4.367707253
5.337869944	4.855407715
5.348978935	4.033779144
5.360087925	4.825538158
5.371196916	5.184636116
5.382305907	6.40645647
5.393414897	6.844637394
5.404523888	6.776700497
5.415632878	8.074864388
5.426741869	8.161647797
5.437850859	9.319846153
5.44895985	8.705136299
5.46006884	8.846486092
5.471177831	6.824277878
5.482286821	7.871050835
5.493395812	6.953428268
5.504504802	6.998700619
5.515613793	6.592225075
5.526722783	6.935442448
5.537831774	7.481378555
5.548940764	6.525218964
5.560049755	6.337240219
5.571158745	5.472616196
5.582267736	6.16032362
5.593376726	5.758085251
5.604485717	7.033118248
5.615594707	6.75928688
5.626703698	7.057173252
5.637812688	6.9371562
5.648921679	7.285353184
5.66003067	7.49190712
5.67113966	8.059000015
5.682248651	8.80629158
5.693357641	8.172538757
5.704466632	8.599137306
5.715575622	7.070394516
5.726684613	7.032716274
5.737793603	6.92988205
5.748902594	7.355142117
5.760011584	7.039745331
5.771120575	6.14102459
5.782229565	5.805147171
5.793338556	4.758180141
5.804447546	5.886177063
5.815556537	4.84602356
5.826665527	6.178845882
5.837774518	5.113608837
5.848883508	5.373884678
5.859992499	4.862798691
5.871101489	4.866771221
5.88221048	4.011945248
5.89331947	3.271762848
5.904428461	3.701833248
5.915537451	3.974730015
5.926646442	5.639150143
5.937755432	4.926437855
5.948864423	6.001319408
5.959973414	5.533439636
5.971082404	6.299902439
5.982191395	5.575409412
5.993300385	5.713922501
6.004409376	5.529771328
6.015518366	5.116982937
6.026627357	5.717692852
6.037736347	5.386933804
6.048845338	6.518392086
6.059954328	5.452312946
6.071063319	6.02029705
6.082172309	4.819590092
6.0932813	5.805727482
6.10439029	4.826589584
6.115499281	4.717978477
6.126608271	4.757103443
6.137717262	5.269634724
6.148826252	6.116026402
6.159935243	6.007920265
6.171044233	7.192344666
6.182153224	6.859183788
6.193262214	7.228577137
6.204371205	5.520887375
6.215480195	5.378818035
6.226589186	4.19944334
6.237698177	3.752248764
6.248807167	4.037529469
6.259916158	4.296765327
6.271025148	4.944751263
6.282134139	3.878556252
6.293243129	4.794053078
6.30435212	4.177864075
6.31546111	4.518176556
6.326570101	3.787044764
6.337679091	4.514611721
6.348788082	5.080613613
6.359897072	5.824368954
6.371006063	6.564433575
6.382115053	6.073702335
6.393224044	7.195131302
6.404333034	6.703438282
6.415442025	8.419359207
6.426551015	7.509216785
6.437660006	9.44316864
6.448768996	9.16122818
6.459877987	9.34560585
6.470986977	8.187925339
6.482095968	7.595272064
6.493204958	8.048357964
6.504313949	8.130692482
6.515422939	8.885151863
6.52653193	7.001605034
6.537640921	6.822889805
6.548749911	5.755951405
6.559858902	6.283071041
6.570967892	5.705151558
6.582076883	5.6726017
6.593185873	4.006502151
6.604294864	3.338374853
6.615403854	3.323440313
6.626512845	2.996572256
6.637621835	4.211994171
6.648730826	4.072599411
6.659839816	6.174943924
6.670948807	6.504631519
6.682057797	7.725496769
6.693166788	6.083898544
6.704275778	6.064482212
6.715384769	5.510048866
6.726493759	5.586033821
6.73760275	6.135848045
6.74871174	5.224702835
6.759820731	5.589068413
6.770929721	4.237504959
6.782038712	5.080908775
6.793147702	4.436294079
6.804256693	4.938904285
6.815365684	4.84652853
6.826474674	5.776441574
6.837583665	5.198687553
6.848692655	4.172653198
6.859801646	2.990130901
6.870910636	1.844510913
6.882019627	1.862395048
6.893128617	1.151204348
6.904237608	1.7040869
6.915346598	1.483657241
6.926455589	2.894775867
6.937564579	3.212161303
6.94867357	4.8096385
6.95978256	4.691878319
6.970891551	3.917370796
6.982000541	3.46927762
6.993109532	2.832456589
7.004218522	3.381038189
7.015327513	3.646735668
7.026436503	4.533080578
7.037545494	4.085442066
7.048654484	3.721376657
7.059763475	2.674597502
7.070872465	2.769756079
7.081981456	2.681477547
7.093090446	3.804478407
7.104199437	4.494656086
7.115308428	4.210449219
7.126417418	4.475605011
7.137526409	3.360016823
7.148635399	3.209827423
7.15974439	2.359954596
7.17085338	3.571835518
7.181962371	3.736309052
7.193071361	4.63057375
7.204180352	3.991066456
7.215289342	4.660799026
7.226398333	4.819585323
7.237507323	4.991243839
7.248616314	5.048602581
7.259725304	4.071286201
7.270834295	3.475357771
7.281943285	1.83558166
7.293052276	1.657764196
7.304161266	1.610686421
7.315270257	1.903302073
7.326379247	1.732856274
7.337488238	0.7686514854
7.348597228	0.3910595179
7.359706219	0.09789419919
7.370815209	1.055069685
7.3819242	1.04777205
7.393033191	0.9634908438
7.404142181	-0.1100806892
7.415251172	-0.003210657276
7.426360162	-1.104387641
7.437469153	-0.5498966575
7.448578143	0.02849972062
7.459687134	1.653096557
7.470796124	3.343996286
7.481905115	4.513150692
7.493014105	5.33533144
7.504123096	4.498253822
7.515232086	3.795467138
7.526341077	2.758073092
7.537450067	2.843198061
7.548559058	2.765292645
7.559668048	3.538001299
7.570777039	3.296427011
7.581886029	3.173595667
7.59299502	2.371623278
7.60410401	2.109345675
7.615213001	2.281255484
7.626321991	2.163189173
7.637430982	2.371066809
7.648539972	1.596610188
7.659648963	1.902019382
7.670757953	1.474612236
7.681866944	1.854606152
7.692975935	1.415953755
7.704084925	2.204232693
7.715193916	2.159302711
7.726302906	1.823434234
7.737411897	2.29028368
7.748520887	2.449399948
7.759629878	3.715350628
7.770738868	3.865001917
7.781847859	4.037275314
7.792956849	3.350944757
7.80406584	3.014377594
7.81517483	2.276829958
7.826283821	2.162454605
7.837392811	1.7088269
7.848501802	0.8581798673
7.859610792	0.7086259127
7.870719783	0.09069425613
7.881828773	1.041941047
7.892937764	1.93695426
7.904046754	2.872363567
7.915155745	1.529511452
7.926264735	1.392349601
7.937373726	1.43432796
7.948482716	1.552965403
7.959591707	1.593165994
7.970700697	1.413258672
7.981809688	1.565051556
7.992918679	0.1242762506
8.004027669	0.5726684332
8.01513666	-0.114141345
8.02624565	0.6434799433
8.037354641	1.057976604
8.048463631	1.405024767
8.059572622	0.9498013854
8.070681612	1.462122202
8.081790603	1.44080627
8.092899593	1.373930931
8.104008584	1.653504252
8.115117574	1.748194933
8.126226565	2.145227432
8.137335555	1.015176892
8.148444546	0.904473722
8.159553536	-0.473457545
8.170662527	0.1426607966
8.181771517	-0.07463676482
8.192880508	0.3393006921
8.203989498	0.2237603068
8.215098489	-0.06463424116
8.226207479	-0.2901059985
8.23731647	-0.3706836104
8.24842546	-0.1058621556
8.259534451	-0.5622231364
8.270643442	0.1110140309
8.281752432	0.3156591952
8.292861423	0.8956648707
8.303970413	0.4991871715
8.315079404	-0.05483711511
8.326188394	-0.1200739592
8.337297385	0.5049912333
8.348406375	0.9299590588
8.359515366	1.012726188
8.370624356	0.6214484572
8.381733347	-0.0169481989
8.392842337	0.7161911726
8.403951328	0.8582283854
8.415060318	1.333005428
8.426169309	1.343667269
8.437278299	1.279033184
8.44838729	0.6458488107
8.45949628	-0.2243055552
8.470605271	-0.2287252992
8.481714261	0.1354465485
8.492823252	0.8467809558
8.503932242	1.184514046
8.515041233	1.821442246
8.526150223	2.005319357
8.537259214	3.051653147
8.548368204	2.884112358
8.559477195	3.262917519
8.570586186	3.297050714
8.581695176	4.233681679
8.592804167	4.744668484
8.603913157	6.255046368
8.615022148	6.718420982
8.626131138	6.732077122
8.637240129	7.59069252
8.648349119	7.569050312
8.65945811	8.776042938
8.6705671	8.776042938
8.681676091	2.884112358
8.692785081	3.262917519
8.703894072	3.297050714
8.715003062	4.233681679
8.726112053	4.744668484
