10	0
10.02	-15.89189
10.04	-5.78378
10.06	-15.67568
10.08	-21.56757
10.1	-11.45946
10.12	-11.35135
10.14	-1.24324
10.16	-19.13514
10.18	-15.02703
10.2	-14.91892
10.22	-18.81081
10.24	7.2973
10.26	-22.59459
10.28	-14.48649
10.3	-12.37838
10.32	-6.27027
10.34	-10.16216
10.36	5.94595
10.38	-7.94595
10.4	-11.83784
10.42	-19.72973
10.44	-17.62162
10.46	-1.51351
10.48	-5.40541
10.5	-21.2973
10.52	-9.18919
10.54	0.91892
10.56	-10.97297
10.58	-14.86486
10.6	-16.75676
10.62	-8.64865
10.64	-18.54054
10.66	-2.43243
10.68	-10.32432
10.7	-18.21622
10.72	-8.10811
10.74	4
10.76	-11.89189
10.78	-15.78378
10.8	8.32432
10.82	-7.56757
10.84	-3.45946
10.86	18.64865
10.88	-19.24324
10.9	-3.13514
10.92	-19.02703
10.94	-14.91892
10.96	-18.81081
10.98	-2.7027
11	-18.59459
11.02	-4.48649
11.04	-18.37838
11.06	-6.27027
11.08	-10.16216
11.1	-6.05405
11.12	-19.94595
11.14	-1.83784
11.16	-9.72973
11.18	-23.62162
11.2	-9.51351
11.22	-1.40541
11.24	-5.2973
11.26	-5.18919
11.28	-13.08108
11.3	25.02703
11.32	-24.86486
11.34	-12.75676
11.36	-0.64865
11.38	1.45946
11.4	-6.43243
11.42	13.67568
11.44	15.78378
11.46	9.89189
11.48	4
11.5	12.10811
11.52	10.21622
11.54	-7.67568
11.56	-15.56757
11.58	-3.45946
11.6	-7.35135
11.62	-19.24324
11.64	-7.13514
11.66	-1.02703
11.68	-6.91892
11.7	5.18919
11.72	-10.7027
11.74	-16.59459
11.76	-12.48649
11.78	-8.37838
11.8	9.72973
11.82	-10.16216
11.84	-28.05405
11.86	6.05405
11.88	-1.83784
11.9	6.27027
11.92	6.37838
11.94	0.48649
11.96	-5.40541
11.98	-15.2973
12	-1.18919
12.02	4.91892
12.04	17.02703
12.06	5.13514
12.08	-4.75676
12.1	7.35135
12.12	7.45946
12.14	5.56757
12.16	-14.32432
12.18	1.78378
12.2	-10.10811
12.22	0
12.24	18.03509
12.26	-11.92982
12.28	-15.89474
12.3	8.14035
12.32	-1.82456
12.34	-5.78947
12.36	-1.75439
12.38	-3.7193
12.4	0.31579
12.42	-1.64912
12.44	8.38596
12.46	-3.57895
12.48	-13.54386
12.5	-3.50877
12.52	6.52632
12.54	8.5614
12.56	0.59649
12.58	6.63158
12.6	12.66667
12.62	24.70175
12.64	-5.26316
12.66	-3.22807
12.68	16.80702
12.7	8.84211
12.72	10.87719
12.74	-13.08772
12.76	14.94737
12.78	6.98246
12.8	-8.98246
12.82	-0.94737
12.84	-0.91228
12.86	5.12281
12.88	3.15789
12.9	-4.80702
12.92	3.22807
12.94	19.26316
12.96	-8.70175
12.98	15.33333
13	-4.63158
13.02	-2.59649
13.04	11.4386
13.06	1.47368
13.08	-8.49123
13.1	-4.45614
13.12	-2.42105
13.14	9.61404
13.16	-4.35088
13.18	-6.31579
13.2	-8.2807
13.22	3.75439
13.24	-0.21053
13.26	3.82456
13.28	1.85965
13.3	9.89474
13.32	-10.07018
13.34	5.96491
13.36	2
13.38	14.03509
13.4	-1.92982
13.42	-3.89474
13.44	2.14035
13.46	4.17544
13.48	-1.78947
13.5	12.24561
13.52	0.2807
13.54	8.31579
13.56	26.35088
13.58	-7.61404
13.6	-1.57895
13.62	20.45614
13.64	0.49123
13.66	14.52632
13.68	28.5614
13.7	6.59649
13.72	0.63158
13.74	18.66667
13.76	8.70175
13.78	10.73684
13.8	-7.22807
13.82	6.80702
13.84	16.84211
13.86	18.87719
13.88	24.91228
13.9	-7.05263
13.92	12.98246
13.94	21.01754
13.96	-12.94737
13.98	13.08772
14	7.12281
14.02	13.15789
14.04	9.19298
14.06	1.22807
14.08	1.26316
14.1	7.29825
14.12	13.33333
14.14	21.36842
14.16	15.40351
14.18	21.4386
14.2	7.47368
14.22	19.50877
14.24	25.54386
14.26	-2.42105
14.28	19.61404
14.3	17.64912
14.32	29.68421
14.34	35.7193
14.36	3.75439
14.38	-2.21053
14.4	11.82456
14.42	9.85965
14.44	7.89474
14.46	1.92982
14.48	27.96491
14.5	0
14.52	13.86992
14.54	15.73984
14.56	17.60976
14.58	15.47967
14.6	9.34959
14.62	7.21951
14.64	-0.91057
14.66	14.95935
14.68	2.82927
14.7	6.69919
14.72	-3.43089
14.74	12.43902
14.76	2.30894
14.78	-7.82114
14.8	10.04878
14.82	5.9187
14.84	15.78862
14.86	-0.34146
14.88	-8.47154
14.9	5.39837
14.92	11.26829
14.94	11.13821
14.96	-4.99187
14.98	22.87805
15	6.74797
15.02	0.61789
15.04	-1.5122
15.06	14.35772
15.08	6.22764
15.1	4.09756
15.12	-12.03252
15.14	17.8374
15.16	-24.29268
15.18	3.57724
15.2	17.44715
15.22	3.31707
15.24	-6.81301
15.26	-12.94309
15.28	14.92683
15.3	-5.20325
15.32	-15.33333
15.34	-9.46341
15.36	0.4065
15.38	26.27642
15.4	-5.85366
15.42	-7.98374
15.44	11.88618
15.46	21.7561
15.48	-8.37398
15.5	7.49593
15.52	-6.63415
15.54	5.23577
15.56	-12.89431
15.58	-15.02439
15.6	12.84553
15.62	12.71545
15.64	-3.41463
15.66	-9.54472
15.68	-9.6748
15.7	6.19512
15.72	-15.93496
15.74	-4.06504
15.76	-0.19512
15.78	-4.3252
15.8	-6.45528
15.82	25.41463
15.84	-16.71545
15.86	-6.84553
15.88	-20.97561
15.9	6.89431
15.92	8.76423
15.94	-3.36585
15.96	8.50407
15.98	8.37398
16	2.2439
16.02	-11.88618
16.04	15.98374
16.06	3.85366
16.08	-8.27642
16.1	-20.4065
16.12	1.46341
16.14	-14.66667
16.16	5.20325
16.18	-12.92683
16.2	2.94309
16.22	-15.18699
16.24	10.68293
16.26	-3.44715
16.28	0.42276
16.3	-17.70732
16.32	-5.8374
16.34	10.03252
16.36	-2.09756
16.38	-4.22764
16.4	-10.35772
16.42	-2.4878
16.44	7.38211
16.46	-8.74797
16.48	-2.87805
16.5	6.99187
16.52	-9.13821
16.54	12.73171
